,FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME,FIRE_SIZE
1742399,2014,Equipment Use,38.81885,-121.426133,CA,061,Placer,2456814.5,0842,2456814.5,0908,2.0
1742401,2014,Equipment Use,40.376017,-122.3858,CA,089,Shasta,2456814.5,1119,2456814.5,1132,0.1
1742403,2014,Equipment Use,37.1032,-121.73295,CA,085,Santa Clara,2456814.5,1649,2456814.5,1745,1.0
1742408,2014,Equipment Use,37.640917,-121.87535,CA,001,Alameda,2456815.5,1407,2456815.5,1442,4.8
1742410,2014,Equipment Use,38.119733,-120.8628,CA,009,Calaveras,2456815.5,1615,2456815.5,1730,1.0
1742411,2014,Equipment Use,33.88105,-117.500533,CA,065,Riverside,2456815.5,1707,2456815.5,1737,1.0
1742412,2014,Equipment Use,39.991083,-122.545417,CA,103,Tehama,2456815.5,2221,2456815.5,2256,4.0
1742421,2014,Equipment Use,36.850317,-120.76265,CA,019,Fresno,2456816.5,0719,2456816.5,0750,0.1
1742427,2014,Equipment Use,39.935367,-122.203783,CA,103,Tehama,2456817.5,1156,2456817.5,1206,1.0
1742430,2014,Equipment Use,38.718483,-122.811433,CA,097,Sonoma,2456817.5,1409,2456817.5,1440,0.25
1742435,2014,Equipment Use,36.998833,-119.5272,CA,019,Fresno,2456817.5,1508,2456817.5,2100,40.0
1742443,2014,Equipment Use,38.201217,-121.046117,CA,077,San Joaquin,2456819.5,1025,2456819.5,1106,1.0
1742445,2014,Equipment Use,38.607517,-122.650217,CA,097,Sonoma,2456819.5,1436,2456819.5,1522,2.3
1742450,2014,Equipment Use,39.207483,-120.813133,CA,061,Placer,2456820.5,1423,2456820.5,1430,0.1
1742451,2014,Equipment Use,38.2098,-120.784217,CA,009,Calaveras,2456820.5,1445,2456820.5,1459,1.0
1742455,2014,Equipment Use,38.4524,-121.9982,CA,095,Solano,2456820.5,1428,2456820.5,2100,70.0
1742458,2014,Equipment Use,38.4232,-122.936,CA,097,Sonoma,2456821.5,1316,2456821.5,1336,0.25
1742459,2014,Equipment Use,36.9164,-121.814133,CA,087,Santa Cruz,2456821.5,1323,2456821.5,1337,0.1
1742460,2014,Equipment Use,37.682517,-121.99685,CA,047,Merced,2456821.5,1409,2456821.5,1501,0.5
1742462,2014,Equipment Use,39.685633,-121.7851,CA,007,Butte,2456821.5,1636,2456821.5,1658,1.0
1742464,2014,Equipment Use,38.24305,-120.948017,CA,005,Amador,2456822.5,1338,2456822.5,1346,0.1
1742477,2014,Equipment Use,37.830517,-120.167733,CA,109,Tuolumne,2456823.5,1204,2456823.5,1250,0.14
1742480,2014,Equipment Use,37.965519,-120.843582,CA,099,Stanislaus,2456824.5,1417,2456824.5,1425,0.8
1742485,2014,Equipment Use,40.519583,-122.2278,CA,089,Shasta,2456825.5,1035,2456825.5,1107,8.0
1742486,2014,Equipment Use,39.198717,-120.9953,CA,057,Nevada,2456825.5,1121,2456825.5,1128,0.1
1742487,2014,Equipment Use,37.374933,-120.751033,CA,047,Merced,2456825.5,1130,2456825.5,1140,1.0
1742491,2014,Equipment Use,38.342933,-120.9624,CA,005,Amador,2456825.5,1307,2456825.5,1350,0.5
1742493,2014,Equipment Use,37.428,-121.806333,CA,085,Santa Clara,2456825.5,1241,2456825.5,1401,0.7
1742498,2014,Equipment Use,38.728817,-121.364633,CA,061,Placer,2456826.5,1212,2456826.5,1225,0.1
1742516,2014,Equipment Use,36.091733,-118.85675,CA,107,Tulare,2456828.5,1141,2456828.5,1244,0.1
1742520,2014,Equipment Use,38.688033,-121.065183,CA,017,El Dorado,2456829.5,1251,2456829.5,1500,3.1
1742522,2014,Equipment Use,38.407217,-122.57835,CA,097,Sonoma,2456829.5,1429,2456829.5,1530,0.4
1742523,2014,Equipment Use,38.18,-120.676933,CA,009,Calaveras,2456828.5,1527,2456829.5,1800,109.0
1742527,2014,Equipment Use,38.864783,-121.018683,CA,017,El Dorado,2456830.5,0941,2456830.5,0954,0.1
1742528,2014,Equipment Use,40.56,-122.184183,CA,089,Shasta,2456830.5,1118,2456830.5,1149,2.0
1742529,2014,Equipment Use,38.63765,-120.618817,CA,017,El Dorado,2456830.5,1221,2456830.5,1315,1.0
1742531,2014,Equipment Use,37.96385,-120.703467,CA,009,Calaveras,2456830.5,1552,2456830.5,1600,1.0
1742533,2014,Equipment Use,38.13255,-120.63495,CA,009,Calaveras,2456831.5,0911,2456831.5,1002,1.0
1742534,2014,Equipment Use,37.979983,-120.44445,CA,109,Tuolumne,2456831.5,1058,2456831.5,1144,1.0
1742537,2014,Equipment Use,38.8947,-121.175467,CA,061,Placer,2456831.5,1324,2456831.5,1337,0.1
1742545,2014,Equipment Use,37.857562,-120.752575,CA,099,Stanislaus,2456832.5,1442,2456832.5,1508,0.1
1742562,2014,Equipment Use,37.705383,-120.432583,CA,109,Tuolumne,2456836.5,1533,2456836.5,1542,0.05
1742564,2014,Equipment Use,34.017033,-117.26775,CA,065,Riverside,2456836.5,1643,2456836.5,1655,0.5
1742566,2014,Equipment Use,35.449976,-120.932582,CA,079,San Luis Obispo,2456837.5,1159,2456837.5,1215,0.2
1742568,2014,Equipment Use,38.485183,-121.102767,CA,067,Sacramento,2456837.5,1532,2456837.5,1600,1.0
1742569,2014,Equipment Use,40.048267,-122.1658,CA,103,Tehama,2456837.5,1609,2456837.5,1625,0.25
1742570,2014,Equipment Use,38.825167,-120.869317,CA,017,El Dorado,2456837.5,1614,2456837.5,1630,0.1
1742571,2014,Equipment Use,38.46315,-120.663783,CA,005,Amador,2456837.5,1713,2456837.5,1750,0.1
1742578,2014,Equipment Use,40.450472,-122.435655,CA,089,Shasta,2456838.5,1347,2456838.5,1445,1.0
1742593,2014,Equipment Use,38.337099,-120.502347,CA,009,Calaveras,2456839.5,1826,2456839.5,1846,0.1
1742602,2014,Equipment Use,38.671667,-122.444722,CA,055,Napa,2456839.5,1207,2456841.5,0800,4300.0
1742608,2014,Equipment Use,38.264869,-120.965177,CA,005,Amador,2456842.5,1144,2456842.5,1159,0.1
1742609,2014,Equipment Use,38.781211,-122.063957,CA,113,Yolo,2456842.5,1317,2456842.5,1335,0.11
1742627,2014,Equipment Use,39.888449,-122.197459,CA,103,Tehama,2456844.5,0849,2456844.5,0900,0.1
1742628,2014,Equipment Use,38.6175,-122.827222,CA,097,Sonoma,2456844.5,1130,2456844.5,1151,1.25
1742636,2014,Equipment Use,40.216649,-122.190449,CA,103,Tehama,2456844.5,1553,2456844.5,1600,0.1
1742639,2014,Equipment Use,37.555556,-121.885833,CA,001,Alameda,2456844.5,1729,2456844.5,1759,0.74
1742642,2014,Equipment Use,38.732502,-121.076357,CA,017,El Dorado,2456845.5,0953,2456845.5,1015,0.15
1742645,2014,Equipment Use,39.88,-121.915833,CA,007,Butte,2456845.5,1318,2456845.5,1409,19.0
1742653,2014,Equipment Use,33.983823,-116.971563,CA,065,Riverside,2456846.5,1049,2456846.5,1104,1.0
1742665,2014,Equipment Use,38.213713,-121.06839,CA,077,San Joaquin,2456846.5,1623,2456846.5,1655,0.25
1742666,2014,Equipment Use,41.219445,-121.286426,CA,035,Lassen,2456846.5,1505,2456846.5,1659,0.1
1742668,2014,Equipment Use,38.659361,-121.078861,CA,017,El Dorado,2456846.5,1713,2456846.5,1810,1.3
1742673,2014,Equipment Use,38.521111,-121.201944,CA,067,Sacramento,2456847.5,1400,2456847.5,1418,2.1
1742676,2014,Equipment Use,37.36769,-120.759876,CA,047,Merced,2456847.5,1556,2456847.5,1610,1.0
1742680,2014,Equipment Use,39.516944,-123.378056,CA,045,Mendocino,2456847.5,1632,2456848.5,0300,28.0
1742683,2014,Equipment Use,38.373611,-120.463611,CA,009,Calaveras,2456848.5,1618,2456848.5,1645,0.16
1742684,2014,Equipment Use,36.265022,-118.767651,CA,107,Tulare,2456848.5,1626,2456848.5,1650,0.1
1742690,2014,Equipment Use,38.430571,-122.155577,CA,055,Napa,2456850.5,1227,2456850.5,1524,5.0
1742691,2014,Equipment Use,35.531222,-120.663582,CA,079,San Luis Obispo,2456850.5,1504,2456850.5,1540,0.25
1742695,2014,Equipment Use,38.401725,-120.737089,CA,005,Amador,2456851.5,1611,2456851.5,1720,0.25
1742700,2014,Equipment Use,33.899812,-116.901925,CA,065,Riverside,2456852.5,1445,2456852.5,1515,0.1
1742710,2014,Equipment Use,36.694167,-119.054167,CA,019,Fresno,2456853.5,1212,2456853.5,1235,0.1
1742711,2014,Equipment Use,38.108611,-120.879444,CA,009,Calaveras,2456853.5,1335,2456853.5,1350,0.25
1742714,2014,Equipment Use,40.362359,-122.278639,CA,103,Tehama,2456853.5,1638,2456853.5,1658,0.35
1742721,2014,Equipment Use,37.183333,-122.391,CA,081,San Mateo,2456854.5,2115,2456854.5,2129,0.24
1742741,2014,Equipment Use,40.495733,-122.3672,CA,089,Shasta,2456859.5,1248,2456859.5,1318,0.1
1742748,2014,Equipment Use,40.92527,-121.91597,CA,089,Shasta,2456860.5,1131,2456860.5,1153,1.0
1742751,2014,Equipment Use,36.276104,-121.185349,CA,053,Monterey,2456860.5,1640,2456860.5,1654,0.02
1742753,2014,Equipment Use,40.610233,-124.179333,CA,023,Humboldt,2456860.5,1923,2456860.5,2000,0.1
1742757,2014,Equipment Use,34.095556,-116.958889,CA,071,San Bernardino,2456861.5,1005,2456861.5,1036,0.1
1742764,2014,Equipment Use,33.770098,-116.39023,CA,065,Riverside,2456862.5,0943,2456862.5,1015,1.0
1742770,2014,Equipment Use,40.337359,-121.913889,CA,103,Tehama,2456863.5,1417,2456863.5,1427,0.1
1742771,2014,Equipment Use,36.402049,-121.255614,CA,053,Monterey,2456863.5,1413,2456863.5,1444,0.25
1742775,2014,Equipment Use,37.8816,-120.879517,CA,099,Stanislaus,2456863.5,1457,2456863.5,1730,2.5
1742781,2014,Equipment Use,37.186389,-121.8175,CA,085,Santa Clara,2456864.5,1645,2456865.5,0038,3.0
1742790,2014,Equipment Use,38.940572,-121.110061,CA,061,Placer,2456867.5,0913,2456867.5,0926,0.1
1742803,2014,Equipment Use,40.4347,-124.3993,CA,023,Humboldt,2456868.5,1655,2456868.5,1721,100.0
1742806,2014,Equipment Use,40.01814,-122.390044,CA,103,Tehama,2456868.5,2003,2456868.5,2025,1.0
1742816,2014,Equipment Use,38.36385,-120.979133,CA,005,Amador,2456870.5,1350,2456870.5,1500,9.0
1742819,2014,Equipment Use,36.997562,-120.765159,CA,047,Merced,2456870.5,1638,2456870.5,1842,45.0
1742823,2014,Equipment Use,39.646112,-121.725469,CA,007,Butte,2456871.5,1259,2456871.5,1310,1.0
1742828,2014,Equipment Use,38.400556,-123.019167,CA,097,Sonoma,2456872.5,1504,2456872.5,1607,0.47
1742842,2014,Equipment Use,33.669309,-115.90989,CA,065,Riverside,2456875.5,1101,2456875.5,1129,0.1
1742863,2014,Equipment Use,38.861944,-121.151389,CA,061,Placer,2456878.5,1234,2456878.5,1337,1.0
1742868,2014,Equipment Use,38.686617,-120.65275,CA,017,El Dorado,2456880.5,0844,2456880.5,0905,0.25
1742879,2014,Equipment Use,37.194702,-121.807416,CA,085,Santa Clara,2456882.5,1252,2456882.5,1300,0.1
1742888,2014,Equipment Use,38.948794,-121.158191,CA,061,Placer,2456883.5,2034,2456883.5,2117,1.5
1742890,2014,Equipment Use,33.865659,-117.319651,CA,065,Riverside,2456884.5,1136,2456884.5,1150,0.1
1742891,2014,Equipment Use,33.93405,-117.033349,CA,065,Riverside,2456884.5,1229,2456884.5,1249,0.5
1742899,2014,Equipment Use,38.839444,-121.206944,CA,061,Placer,2456886.5,1513,2456886.5,1521,0.1
1742906,2014,Equipment Use,36.82227,-119.603055,CA,019,Fresno,2456887.5,1455,2456887.5,1648,1.0
1742916,2014,Equipment Use,38.751554,-121.469747,CA,061,Placer,2456889.5,1011,2456889.5,1025,0.1
1742921,2014,Equipment Use,39.256809,-121.352049,CA,115,Yuba,2456889.5,1426,2456889.5,1531,15.0
1742928,2014,Equipment Use,39.708715,-121.835607,CA,007,Butte,2456890.5,1451,2456890.5,1524,0.36
1742942,2014,Equipment Use,36.732945,-120.341112,CA,019,Fresno,2456892.5,1157,2456892.5,1434,50.0
1742946,2014,Equipment Use,32.740609,-116.9922,CA,073,San Diego,2456893.5,1406,2456893.5,1413,0.1
1742951,2014,Equipment Use,38.755086,-120.826418,CA,017,El Dorado,2456893.5,1700,2456893.5,2015,2.0
1742954,2014,Equipment Use,38.408898,-120.622891,CA,005,Amador,2456894.5,1343,2456894.5,1358,0.1
1742956,2014,Equipment Use,33.562431,-117.304417,CA,065,Riverside,2456894.5,1646,2456894.5,1653,0.25
1742974,2014,Equipment Use,38.649515,-122.017568,CA,113,Yolo,2456897.5,1153,2456897.5,1315,0.16
1742989,2014,Equipment Use,33.48496,-117.182819,CA,065,Riverside,2456898.5,1416,2456898.5,1428,0.25
1742993,2014,Equipment Use,33.641229,-117.283999,CA,065,Riverside,2456899.5,0825,2456899.5,0838,0.1
1743008,2014,Equipment Use,38.973821,-123.078848,CA,045,Mendocino,2456901.5,1701,2456901.5,1800,6.0
1743014,2014,Equipment Use,37.981389,-120.691111,CA,009,Calaveras,2456903.5,1405,2456903.5,1426,1.6
1743016,2014,Equipment Use,39.89466,-122.197486,CA,103,Tehama,2456903.5,1502,2456903.5,1520,0.25
1743024,2014,Equipment Use,38.621419,-121.057629,CA,017,El Dorado,2456904.5,1446,2456904.5,1500,2.0
1743029,2014,Equipment Use,36.121944,-120.374444,CA,019,Fresno,2456905.5,0953,2456905.5,1036,1.0
1743030,2014,Equipment Use,40.417036,-122.284893,CA,089,Shasta,2456905.5,1041,2456905.5,1105,0.1
1743032,2014,Equipment Use,38.781175,-122.059867,CA,113,Yolo,2456905.5,1212,2456905.5,1236,1.0
1743036,2014,Equipment Use,41.847967,-121.884333,CA,093,Siskiyou,2456906.5,0935,2456906.5,0953,0.1
1743051,2014,Equipment Use,39.153109,-122.885746,CA,033,Lake,2456910.5,1120,2456910.5,1153,0.1
1743052,2014,Equipment Use,34.27524,-117.189414,CA,071,San Bernardino,2456910.5,1418,2456910.5,1430,0.1
1743054,2014,Equipment Use,38.232222,-120.799444,CA,009,Calaveras,2456910.5,1538,2456910.5,1613,6.0
1743064,2014,Equipment Use,38.420175,-122.913685,CA,097,Sonoma,2456912.5,1151,2456912.5,1230,0.12
1743065,2014,Equipment Use,37.223387,-119.503279,CA,039,Madera,2456912.5,1035,2456912.5,1301,1.0
1743066,2014,Equipment Use,35.637728,-120.859264,CA,079,San Luis Obispo,2456912.5,1319,2456912.5,1336,2.5
1743071,2014,Equipment Use,38.694444,-122.375833,CA,055,Napa,2456911.5,1515,2456913.5,1730,26.0
1743074,2014,Equipment Use,37.329092,-120.58441,CA,047,Merced,2456915.5,1253,2456915.5,1308,0.1
1743075,2014,Equipment Use,39.957219,-122.164819,CA,103,Tehama,2456915.5,1331,2456915.5,1345,6.0
1743084,2014,Equipment Use,40.026289,-122.145359,CA,103,Tehama,2456916.5,1504,2456916.5,1512,100.0
1743088,2014,Equipment Use,33.049694,-116.806847,CA,073,San Diego,2456917.5,1501,2456917.5,1515,0.5
1743090,2014,Equipment Use,40.585294,-122.223167,CA,089,Shasta,2456917.5,1733,2456917.5,1800,0.1
1743092,2014,Equipment Use,40.261944,-120.499722,CA,035,Lassen,2456918.5,1247,2456918.5,1327,0.2
1743110,2014,Equipment Use,33.991757,-117.014231,CA,065,Riverside,2456923.5,1606,2456923.5,1617,0.05
1743111,2014,Equipment Use,38.827269,-120.944365,CA,017,El Dorado,2456923.5,1621,2456923.5,1640,0.1
1743112,2014,Equipment Use,38.368916,-121.992766,CA,095,Solano,2456923.5,1458,2456923.5,1734,0.5
1743152,2014,Equipment Use,36.474323,-119.613533,CA,019,Fresno,2456932.5,1507,2456932.5,1550,1.0
1743157,2014,Equipment Use,38.810602,-121.025434,CA,017,El Dorado,2456934.5,1023,2456934.5,1047,0.1
1743159,2014,Equipment Use,38.703544,-121.014099,CA,017,El Dorado,2456934.5,1612,2456934.5,1640,0.1
1743166,2014,Equipment Use,37.2304,-122.040183,CA,085,Santa Clara,2456936.5,1648,2456936.5,1715,0.2
1743181,2014,Equipment Use,40.620363,-122.310998,CA,089,Shasta,2456939.5,1433,2456939.5,1515,0.25
1743187,2014,Equipment Use,39.005507,-123.063985,CA,045,Mendocino,2456940.5,1522,2456940.5,1658,0.1
1743208,2014,Equipment Use,38.768333,-120.885833,CA,017,El Dorado,2456948.5,1215,2456948.5,1236,1.8
1743216,2014,Equipment Use,38.542046,-122.475352,CA,055,Napa,2456950.5,1511,2456950.5,1536,0.1
1743220,2014,Equipment Use,38.728856,-121.38689,CA,061,Placer,2456951.5,1838,2456951.5,1911,1.0
1743313,2014,Equipment Use,35.542276,-120.660473,CA,079,San Luis Obispo,2456965.5,1256,2456965.5,1325,0.1
1743400,2014,Equipment Use,32.715916,-116.976667,CA,073,San Diego,2456980.5,1509,2456980.5,1520,0.05
1743437,2014,Equipment Use,40.156623,-122.221736,CA,103,Tehama,2456986.5,1506,2456986.5,1521,1.0
1743522,2014,Equipment Use,33.687072,-116.268608,CA,065,Riverside,2457015.5,2044,2457015.5,2052,1.0
1743913,2014,Equipment Use,38.621282,-121.05755,CA,017,El Dorado,2456793.5,1305,,,1.0
1744105,2014,Equipment Use,36.269336,-119.7103,CA,031,Kings,2456733.5,1450,,,1.0
1744106,2014,Equipment Use,36.342743,-119.822178,CA,031,Kings,2456820.5,1633,,,1.01
1744132,2014,Equipment Use,34.497024,-118.218828,CA,037,Los Angeles,2456663.5,1038,,,0.41
1744133,2014,Equipment Use,34.029161,-117.904371,CA,037,Los Angeles,2456675.5,1552,,,0.05
1744134,2014,Equipment Use,34.443272,-118.605815,CA,037,Los Angeles,2456707.5,1747,,,0.11
1744199,2014,Equipment Use,37.989217,-122.58041,CA,041,Marin,2456773.5,1543,,,0.01
1744200,2014,Equipment Use,37.91797,-122.489666,CA,041,Marin,2456792.5,1504,,,0.1
1744202,2014,Equipment Use,37.310767,-120.497986,CA,047,Merced,2456793.5,0603,,,0.01
1744274,2014,Equipment Use,33.742097,-117.826607,CA,059,Orange,2456672.5,1237,,,0.01
1744275,2014,Equipment Use,33.842079,-118.058349,CA,059,Orange,2456789.5,1613,,,0.02
1744276,2014,Equipment Use,33.55979,-117.662701,CA,059,Orange,2456791.5,1538,,,0.01
1744277,2014,Equipment Use,33.545232,-117.711874,CA,059,Orange,2456795.5,0908,,,0.01
1744278,2014,Equipment Use,33.764667,-117.84277,CA,059,Orange,2456816.5,0447,,,1.0
1744279,2014,Equipment Use,33.749531,-117.924841,CA,059,Orange,2456817.5,0907,,,0.1
1744280,2014,Equipment Use,33.63792,-117.813522,CA,059,Orange,2456846.5,1236,,,1.0
1744281,2014,Equipment Use,33.747179,-117.798503,CA,059,Orange,2456886.5,1456,,,0.1
1744282,2014,Equipment Use,33.899157,-117.850515,CA,059,Orange,2456899.5,1606,,,0.01
1744283,2014,Equipment Use,33.766666,-117.783333,CA,059,Orange,2456934.5,2324,,,0.25
1744284,2014,Equipment Use,33.6,-117.783333,CA,059,Orange,2456936.5,1123,,,0.2
1744291,2014,Equipment Use,38.75193,-121.292256,CA,061,Placer,2456762.5,1533,,,0.05
1744292,2014,Equipment Use,38.825828,-121.152116,CA,061,Placer,2456766.5,1408,,,0.1
1744293,2014,Equipment Use,38.818224,-121.254899,CA,061,Placer,2456804.5,0622,,,0.01
1744294,2014,Equipment Use,38.746451,-121.266113,CA,061,Placer,2456838.5,1117,,,0.25
1744390,2014,Equipment Use,38.496278,-121.358442,CA,067,Sacramento,2456769.5,1606,,,0.01
1744391,2014,Equipment Use,38.716485,-121.451171,CA,067,Sacramento,2456784.5,1825,,,0.1
1744392,2014,Equipment Use,38.667065,-121.374086,CA,067,Sacramento,2456805.5,1225,,,0.05
1744393,2014,Equipment Use,38.694382,-121.308698,CA,067,Sacramento,2456814.5,1422,,,0.1
1744394,2014,Equipment Use,38.461616,-121.34748,CA,067,Sacramento,2456817.5,1806,,,0.35
1744395,2014,Equipment Use,38.510839,-121.088436,CA,067,Sacramento,2456818.5,1129,,,1.0
1744396,2014,Equipment Use,38.588877,-121.318679,CA,067,Sacramento,2456820.5,1046,,,0.01
1744397,2014,Equipment Use,37.73971,-121.404415,CA,077,San Joaquin,2456695.5,1309,,,0.1
1744398,2014,Equipment Use,37.780458,-121.501569,CA,077,San Joaquin,2456724.5,1600,,,0.2
1744399,2014,Equipment Use,38.096846,-121.166824,CA,077,San Joaquin,2456794.5,1510,,,0.3
1744400,2014,Equipment Use,34.965967,-120.213677,CA,083,Santa Barbara,2456677.5,1108,,,1.0
1744401,2014,Equipment Use,37.420249,-122.179825,CA,085,Santa Clara,2456822.5,0852,,,0.04
1744402,2014,Equipment Use,37.002733,-121.96955,CA,087,Santa Cruz,2456789.5,1413,,,0.1
1744403,2014,Equipment Use,38.407286,-122.572929,CA,097,Sonoma,2456829.5,1428,,,0.25
1744407,2014,Equipment Use,39.145234,-121.667171,CA,101,Sutter,2456815.5,0857,,,0.1
1744408,2014,Equipment Use,39.006006,-121.610628,CA,101,Sutter,2456825.5,0855,,,0.01
1744448,2014,Equipment Use,40.220001,-122.281978,CA,103,Tehama,2456682.5,1540,,,0.1
1744449,2014,Equipment Use,40.209675,-122.269072,CA,103,Tehama,2456818.5,1626,,,0.01
1744450,2014,Equipment Use,40.157318,-122.239206,CA,103,Tehama,2456825.5,1420,,,0.01
1744525,2014,Equipment Use,34.237939,-119.061367,CA,111,Ventura,2456713.5,1148,,,0.01
1744636,2014,Smoking,39.21545,-120.95935,CA,057,Nevada,2456659.5,1427,2456659.5,1446,0.1
1744637,2014,Smoking,33.970617,-116.514483,CA,065,Riverside,2456659.5,,2456659.5,,1.0
1744641,2014,Smoking,37.000767,-121.7398,CA,087,Santa Cruz,2456667.5,,2456667.5,,0.1
1744644,2014,Smoking,40.705083,-122.093967,CA,089,Shasta,2456672.5,1712,2456672.5,1921,1.0
1744673,2014,Smoking,39.703783,-121.746317,CA,007,Butte,2456681.5,1438,2456681.5,1500,1.0
1744675,2014,Smoking,39.230033,-121.399517,CA,115,Yuba,2456681.5,,2456681.5,,0.1
1744707,2014,Smoking,33.06905,-116.787783,CA,073,San Diego,2456710.5,1213,2456710.5,1421,0.2
1744903,2014,Smoking,41.442167,-122.433983,CA,093,Siskiyou,2456756.5,1745,2456756.5,1753,0.1
1744930,2014,Smoking,33.8983,-117.560617,CA,065,Riverside,2456759.5,1325,2456759.5,1344,0.25
1744951,2014,Smoking,33.52,-117.1512,CA,065,Riverside,2456761.5,1331,2456761.5,1338,1.0
1745035,2014,Smoking,33.9841,-117.292817,CA,065,Riverside,2456777.5,1645,2456777.5,1652,100.0
1745038,2014,Smoking,37.288067,-120.477367,CA,047,Merced,2456778.5,1445,2456778.5,1450,0.1
1745055,2014,Smoking,33.656567,-116.190517,CA,065,Riverside,2456783.5,1310,2456783.5,1323,1.0
1745082,2014,Smoking,40.011733,-122.200267,CA,103,Tehama,2456790.5,1052,2456790.5,1120,1.0
1745084,2014,Smoking,37.545267,-119.9778,CA,043,Mariposa,2456790.5,1234,2456790.5,1430,1.0
1745087,2014,Smoking,33.975533,-117.477667,CA,065,Riverside,2456791.5,1458,2456791.5,1504,0.1
1745090,2014,Smoking,37.035417,-121.617217,CA,085,Santa Clara,2456792.5,1335,2456792.5,1410,0.5
1745092,2014,Smoking,36.552083,-120.51775,CA,019,Fresno,2456792.5,1412,2456792.5,1430,0.1
1745095,2014,Smoking,33.237817,-116.965683,CA,073,San Diego,2456794.5,0725,2456794.5,0736,1.0
1745115,2014,Smoking,34.0103,-117.12035,CA,071,San Bernardino,2456802.5,1636,2456802.5,1700,0.4
1745118,2014,Smoking,33.50805,-117.124583,CA,065,Riverside,2456803.5,1540,2456803.5,1549,0.1
1745122,2014,Smoking,40.5588,-122.28275,CA,089,Shasta,2456805.5,1343,2456805.5,1401,1.0
1745126,2014,Smoking,38.3391,-122.12085,CA,055,Napa,2456807.5,1410,2456807.5,1741,9.0
1745128,2014,Smoking,34.116867,-117.18005,CA,071,San Bernardino,2456807.5,1953,2456807.5,2015,1.0
1745134,2014,Smoking,40.440033,-122.3827,CA,089,Shasta,2456809.5,1121,2456809.5,1143,0.8
1745148,2014,Smoking,34.24855,-117.30155,CA,071,San Bernardino,2456811.5,1706,2456811.5,1715,0.1
1745149,2014,Smoking,36.97825,-120.08775,CA,039,Madera,2456812.5,1555,2456812.5,1602,1.0
1745150,2014,Smoking,38.949233,-121.076683,CA,061,Placer,2456812.5,1925,2456812.5,1943,0.1
1745165,2014,Smoking,36.03365,-118.866467,CA,107,Tulare,2456817.5,0731,2456817.5,0800,1.3
1745167,2014,Smoking,33.923533,-116.687383,CA,065,Riverside,2456818.5,1737,2456818.5,1754,0.2
1745168,2014,Smoking,33.9222,-116.660267,CA,065,Riverside,2456818.5,1810,2456818.5,1825,0.1
1745172,2014,Smoking,33.92245,-116.668267,CA,065,Riverside,2456824.5,0908,2456824.5,0928,1.0
1745174,2014,Smoking,40.655,-124.216833,CA,023,Humboldt,2456824.5,1510,2456824.5,1512,0.1
1745186,2014,Smoking,38.615183,-120.9464,CA,017,El Dorado,2456827.5,1502,2456827.5,1534,0.1
1745198,2014,Smoking,38.2964,-122.245783,CA,055,Napa,2456831.5,1430,2456831.5,1445,0.1
1745210,2014,Smoking,34.26305,-116.884417,CA,071,San Bernardino,2456835.5,1322,2456835.5,1359,0.1
1745211,2014,Smoking,37.331,-120.555233,CA,047,Merced,2456836.5,1356,2456836.5,1359,0.1
1745213,2014,Smoking,39.174133,-120.808317,CA,061,Placer,2456837.5,0505,2456837.5,0830,1.0
1745220,2014,Smoking,40.732841,-122.313009,CA,089,Shasta,2456839.5,1759,2456839.5,1830,0.5
1745223,2014,Smoking,40.531375,-122.333622,CA,089,Shasta,2456840.5,1706,2456840.5,1721,1.0
1745244,2014,Smoking,38.944691,-121.064579,CA,061,Placer,2456847.5,1301,2456847.5,1420,3.0
1745255,2014,Smoking,33.924738,-116.694244,CA,065,Riverside,2456851.5,1848,2456851.5,1904,0.1
1745256,2014,Smoking,33.654897,-116.318642,CA,065,Riverside,2456851.5,2104,2456851.5,2116,0.1
1745262,2014,Smoking,40.027953,-123.793642,CA,023,Humboldt,2456855.5,1202,2456855.5,1212,0.1
1745264,2014,Smoking,38.941915,-121.103666,CA,061,Placer,2456856.5,0709,2456856.5,0720,0.1
1745266,2014,Smoking,33.923537,-116.687384,CA,065,Riverside,2456860.5,1334,2456860.5,1354,1.0
1745267,2014,Smoking,33.923758,-116.640528,CA,065,Riverside,2456860.5,1431,2456860.5,1447,1.0
1745268,2014,Smoking,33.997044,-117.485499,CA,065,Riverside,2456860.5,1756,2456860.5,1801,0.1
1745269,2014,Smoking,33.8926,-117.382676,CA,065,Riverside,2456862.5,1352,2456862.5,1409,1.0
1745272,2014,Smoking,37.529822,-122.343933,CA,081,San Mateo,2456863.5,1149,2456863.5,1157,0.1
1745279,2014,Smoking,40.156059,-122.204199,CA,103,Tehama,2456866.5,2015,2456866.5,2025,0.1
1745280,2014,Smoking,37.057615,-122.076391,CA,087,Santa Cruz,2456867.5,0633,2456867.5,0650,0.1
1745284,2014,Smoking,36.971122,-121.418829,CA,085,Santa Clara,2456871.5,1457,2456871.5,1510,0.1
1745286,2014,Smoking,34.474423,-117.585987,CA,071,San Bernardino,2456871.5,2221,2456871.5,2237,0.1
1745289,2014,Smoking,35.649501,-121.185861,CA,079,San Luis Obispo,2456873.5,1556,2456873.5,1618,0.1
